,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,['nox-Zelo nizka'],['pm25-Zelo dobra'],1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
1,['pm25-Zelo dobra'],['nox-Zelo nizka'],1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
3,"['nox-Zelo nizka', 'no2-Zelo dobra']",['pm25-Zelo dobra'],0.9909985935302391,1.0,0.9909985935302391,1.0,1.0,0.0,inf,0.0
4,"['pm25-Zelo dobra', 'no2-Zelo dobra']",['nox-Zelo nizka'],0.9909985935302391,1.0,0.9909985935302391,1.0,1.0,0.0,inf,0.0
7,['no2-Zelo dobra'],"['nox-Zelo nizka', 'pm25-Zelo dobra']",0.9909985935302391,1.0,0.9909985935302391,1.0,1.0,0.0,inf,0.0
9,['no2-Zelo dobra'],['pm25-Zelo dobra'],0.9909985935302391,1.0,0.9909985935302391,1.0,1.0,0.0,inf,0.0
11,['no2-Zelo dobra'],['nox-Zelo nizka'],0.9909985935302391,1.0,0.9909985935302391,1.0,1.0,0.0,inf,0.0
12,"['nox-Zelo nizka', 'pm4-Zelo dobra']",['pm25-Zelo dobra'],0.9627566807313642,1.0,0.9627566807313642,1.0,1.0,0.0,inf,0.0
14,"['pm4-Zelo dobra', 'pm25-Zelo dobra']",['nox-Zelo nizka'],0.9627566807313642,1.0,0.9627566807313642,1.0,1.0,0.0,inf,0.0
16,['pm4-Zelo dobra'],"['nox-Zelo nizka', 'pm25-Zelo dobra']",0.9627566807313642,1.0,0.9627566807313642,1.0,1.0,0.0,inf,0.0
18,['pm4-Zelo dobra'],['pm25-Zelo dobra'],0.9627566807313642,1.0,0.9627566807313642,1.0,1.0,0.0,inf,0.0
21,['pm4-Zelo dobra'],['nox-Zelo nizka'],0.9627566807313642,1.0,0.9627566807313642,1.0,1.0,0.0,inf,0.0
23,"['nox-Zelo nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra']",['pm25-Zelo dobra'],0.9574683544303797,1.0,0.9574683544303797,1.0,1.0,0.0,inf,0.0
25,"['pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra']",['nox-Zelo nizka'],0.9574683544303797,1.0,0.9574683544303797,1.0,1.0,0.0,inf,0.0
30,"['pm4-Zelo dobra', 'no2-Zelo dobra']","['nox-Zelo nizka', 'pm25-Zelo dobra']",0.9574683544303797,1.0,0.9574683544303797,1.0,1.0,0.0,inf,0.0
37,"['pm4-Zelo dobra', 'no2-Zelo dobra']",['pm25-Zelo dobra'],0.9574683544303797,1.0,0.9574683544303797,1.0,1.0,0.0,inf,0.0
44,"['pm4-Zelo dobra', 'no2-Zelo dobra']",['nox-Zelo nizka'],0.9574683544303797,1.0,0.9574683544303797,1.0,1.0,0.0,inf,0.0
22,"['nox-Zelo nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra']",['no2-Zelo dobra'],0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
26,"['nox-Zelo nizka', 'pm4-Zelo dobra']","['pm25-Zelo dobra', 'no2-Zelo dobra']",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
29,"['pm4-Zelo dobra', 'pm25-Zelo dobra']","['nox-Zelo nizka', 'no2-Zelo dobra']",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
33,['pm4-Zelo dobra'],"['nox-Zelo nizka', 'pm25-Zelo dobra', 'no2-Zelo dobra']",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
36,"['pm4-Zelo dobra', 'pm25-Zelo dobra']",['no2-Zelo dobra'],0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
39,['pm4-Zelo dobra'],"['pm25-Zelo dobra', 'no2-Zelo dobra']",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
42,"['nox-Zelo nizka', 'pm4-Zelo dobra']",['no2-Zelo dobra'],0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
46,['pm4-Zelo dobra'],"['nox-Zelo nizka', 'no2-Zelo dobra']",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
48,['pm4-Zelo dobra'],['no2-Zelo dobra'],0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
2,"['nox-Zelo nizka', 'pm25-Zelo dobra']",['no2-Zelo dobra'],1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
5,['nox-Zelo nizka'],"['pm25-Zelo dobra', 'no2-Zelo dobra']",1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
6,['pm25-Zelo dobra'],"['nox-Zelo nizka', 'no2-Zelo dobra']",1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
8,['pm25-Zelo dobra'],['no2-Zelo dobra'],1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
10,['nox-Zelo nizka'],['no2-Zelo dobra'],1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
24,"['nox-Zelo nizka', 'pm25-Zelo dobra', 'no2-Zelo dobra']",['pm4-Zelo dobra'],0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
28,"['nox-Zelo nizka', 'no2-Zelo dobra']","['pm4-Zelo dobra', 'pm25-Zelo dobra']",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
31,"['pm25-Zelo dobra', 'no2-Zelo dobra']","['nox-Zelo nizka', 'pm4-Zelo dobra']",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
35,['no2-Zelo dobra'],"['nox-Zelo nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra']",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
38,"['pm25-Zelo dobra', 'no2-Zelo dobra']",['pm4-Zelo dobra'],0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
41,['no2-Zelo dobra'],"['pm4-Zelo dobra', 'pm25-Zelo dobra']",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
43,"['nox-Zelo nizka', 'no2-Zelo dobra']",['pm4-Zelo dobra'],0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
47,['no2-Zelo dobra'],"['nox-Zelo nizka', 'pm4-Zelo dobra']",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
49,['no2-Zelo dobra'],['pm4-Zelo dobra'],0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
13,"['nox-Zelo nizka', 'pm25-Zelo dobra']",['pm4-Zelo dobra'],1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
15,['nox-Zelo nizka'],"['pm4-Zelo dobra', 'pm25-Zelo dobra']",1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
17,['pm25-Zelo dobra'],"['nox-Zelo nizka', 'pm4-Zelo dobra']",1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
19,['pm25-Zelo dobra'],['pm4-Zelo dobra'],1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
20,['nox-Zelo nizka'],['pm4-Zelo dobra'],1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
27,"['nox-Zelo nizka', 'pm25-Zelo dobra']","['pm4-Zelo dobra', 'no2-Zelo dobra']",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
32,['nox-Zelo nizka'],"['pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra']",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
34,['pm25-Zelo dobra'],"['nox-Zelo nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra']",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
40,['pm25-Zelo dobra'],"['pm4-Zelo dobra', 'no2-Zelo dobra']",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
45,['nox-Zelo nizka'],"['pm4-Zelo dobra', 'no2-Zelo dobra']",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
